search_engine_keyword,session_entry_url,search_engine_impressions,search_engine_clicks,search_engine_ctr,search_engine_average_position
vakantie spanje zomer 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,2,0.6666666666666666,2.6666666666666665
regio corona frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,3,1,0.3333333333333333,12.0
rijksoverheid. nl,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3,1,0.3333333333333333,2.0
vakantie nederland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,1,0.3333333333333333,5.0
grens open spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,2.6666666666666665
uit zweden in quarantaine,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,3,1,0.3333333333333333,3.0
frankrijk corona gebieden,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,3,1,0.3333333333333333,4.666666666666666
corona nieuws barcelona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,3,1.0,2.3333333333333335
corona in de morvan,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,3,1,0.3333333333333333,6.666666666666667
naar frankrijk op vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,3,1,0.3333333333333333,6.333333333333333
corona voorschriften duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3,1,0.3333333333333333,8.333333333333332
berlijn in coronatijd,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3,2,0.6666666666666666,7.0
regels corona duitsland mondkapje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3,2,0.6666666666666666,3.3333333333333335
hedwig waltmans beiroet,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/hester-somsen,3,1,0.3333333333333333,2.0
coronatest na vakantie spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,5.333333333333333
kan ik nog naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,3.0
risico spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,7.0
overheid spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,1,0.3333333333333333,3.0
op vakantie naar catalonie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,2,0.6666666666666666,2.3333333333333335
buitenkandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,3,1,0.3333333333333333,2.0
duitslnd corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3,1,0.3333333333333333,3.3333333333333335
kan je veilig naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,3.0
kun je reizen naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,3.0
reisadvies itaie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,3,1,0.3333333333333333,7.333333333333333
griekenland status corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,3,1,0.3333333333333333,4.0
annemieke verrijp,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/weblogoverzicht/2020/ambassadeur-annemieke-verrijp,3,1,0.3333333333333333,6.333333333333333
afreizen naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,1,0.3333333333333333,4.666666666666666
maatregelen corona spanje vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3,1,0.3333333333333333,5.0
coronatesten spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,2,0.6666666666666666,1.6666666666666667
veilig op vakantie naar griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,3,1,0.3333333333333333,3.6666666666666665
rivm reisadvies barcelona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3,2,0.6666666666666666,3.6666666666666665
corfu en corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,3,1,0.3333333333333333,11.0
ministerie van buitenlandse zaken nl,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/onderwerpen,3,2,0.6666666666666666,1.0
mag je nog naar italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,3,1,0.3333333333333333,2.333333333333333
zweden vakantie corona 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,3,1,0.3333333333333333,3.6666666666666665
covid 19 duitsland kaart,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3,1,0.3333333333333333,8.666666666666668
reisadvies hongarije rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-verhaal-van-bz/dag-en-nacht-paraat-voor-nederlanders-in-nood,3,1,0.3333333333333333,9.0
elsbeth akkerman,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/weblogoverzicht/2020/ambassadeur-elsbeth-akkerman,2,2,1.0,3.0
update reisadvies zweden,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,1,0.5,7.0
status spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,3.0
coranavirus,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,1.0
corona spanje advies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,2.5
aantal coronabesmettingen in griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,5.0
mag je door zweden reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,2,1.0,3.0
besmetting spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,1,0.5,2.0
covid gebieden spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,5.5
mondkapjes dragen in spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,1,0.5,1.0
zweden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs,2,1,0.5,15.5
spaanse ambassade corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/boudewijn-en-eva-vink,2,2,1.0,9.0
mondkapjes op vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,2.0
corona uitbraken duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,8.0
reisadvies greece,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,5.0
zomervakantie naar frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,2,1,0.5,9.5
corona app buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,6.0
coronatest barcelona airport,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,3.0
corona spaje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,2.0
indonesie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/pieter-van-eijk,2,1,0.5,1.5
spanje corona advies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,4.0
naar zweden reizen corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,1,0.5,5.0
mbz corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,2,1,0.5,1.0
waar corona duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,3.0
welke kleur is duitsland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,5.0
negatief reisadvies spanje 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,5.0
vakantie ervaringen spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,1,0.5,8.0
albert ramdin suriname,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/agenda,2,1,0.5,2.5
besmettingen figueres,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,3.0
reizen zweden nederland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,1,0.5,5.0
contact buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact/in-gesprek-met-buitenlandse-zaken,2,1,0.5,2.0
is reizen naar spanje verstandig,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,2,1.0,3.0
nederland reisadvies spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,8.0
covid 19 spanje kaart,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,3.5
quarantaine china,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/sunita-biharie,2,2,1.0,3.0
cijfers zweden covid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,1,0.5,3.0
vakanties griekenland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,7.0
reizen naar spanje rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,1,0.5,4.0
vakantie rhodos 2020 corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,4.0
corona 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,6.0
regels spanje zomervakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,2,1.0,2.5
corona en reizen naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,1,0.5,4.0
buitenlandse zalen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/onderwerpen,2,1,0.5,1.0
italie kleur corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,2,1,0.5,4.0
contactformulier buitenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,2,1,0.5,8.5
mag je nu naar zweden reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,1,0.5,3.0
reisdocument corona spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,5.0
corona griekenland corfu,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,8.0
wanneer mag je naar griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,4.0
waar in europa mondkapjes verplicht,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,11.0
zomervakantie duitsland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,3.0
indonesië corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/verstegen-stakeholder,2,1,0.5,42.0
algemene vergadering vn 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dagboek-avvn-voorbereidingen,2,1,0.5,5.0
nieuwe maatregelen griekenland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,10.0
corona duitslan,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,2.0
toeristen uit zweden,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2,1,0.5,3.0
waar veilig op vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2,1,0.5,6.0
wereldtentoonstelling dubai uitgesteld,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,2,1,0.5,5.0
op vakantie naar frankrijk?,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,2,1,0.5,5.5
groot barcelona kaart,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,12.0
figueras lockdown,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,2,1.0,3.0
covidregels duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2,1,0.5,4.0
coronaregels italië per regio,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,2,1,0.5,6.5
besmettingen catalonië,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,1.0
zuid frankrijk vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,2,1,0.5,6.5
hoe zit het met corona in griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2,1,0.5,3.0
spanje corons,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2,1,0.5,2.0
